HHID,HHSIZE,VISITORS,HHSTRUCTURE,DWELLTYPE,OWNDWELL,YEARSLIVED,MONTHSLIVED,ADULTBIKES,KIDSBIKES,TOTALBIKES,ADULTBIKESUSED,KIDSBIKESUSED,TOTALBIKESUSED,CARS,FOURWDS,UTES,VANS,TRUCKS,MBIKES,OTHERVEHS,TOTALVEHS,HOMESLA,HOMELGA,ADHHWGT,WDHHWGT,WEHHWGT,HomeRegion,StationProx,Day_Type,SURVEY_PERIOD,HHINC_quintile
Y09H104717,1,2,1,2,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,205752674,22670,117,164.6,0,1,2,1,2,3
Y09H104722,4,0,3,2,1,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205752674,22670,50.8,72.7,0,1,2,1,2,3
Y09H104724,3,0,4,1,1,31,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205752674,22670,93.6,127.1,0,1,2,1,2,3
Y09H104726,1,0,1,3,3,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205752674,22670,119.9,168.7,0,1,2,1,2,2
Y09H104736,1,0,1,3,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205752674,22670,50.8,72.7,0,1,2,1,2,2
Y09H104737,2,0,2,3,3,3,0,2,0,2,0,0,0,1,0,0,0,0,0,0,1,205752674,22670,131.1,184.4,0,1,2,1,2,1
Y09H104742,1,0,1,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205752674,22670,110.5,0,381.4,1,2,2,2,1
Y09H104802,3,0,3,1,1,14,6,0,0,0,0,0,0,2,0,0,1,0,0,0,3,205852174,22170,68.7,95.6,0,1,3,1,2,3
Y09H104803,4,0,3,1,3,1,3,1,0,1,0,0,0,2,0,0,0,0,0,0,2,205852174,22170,129.6,175,0,1,3,1,2,3
Y09H104808,3,0,3,1,2,25,4,2,0,2,0,0,0,2,0,0,0,0,1,0,3,205852174,22170,101.7,139.3,0,1,3,1,2,2
Y09H104811,2,0,5,1,1,2,6,0,0,0,0,0,0,1,1,0,0,0,0,0,2,205852174,22170,88.4,123.1,0,1,3,1,2,3
Y09H104815,2,0,2,1,1,39,11,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205852174,22170,69.5,96.8,0,1,3,1,2,3
Y09H104817,1,0,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205852174,22170,129.6,175,0,1,3,1,2,1
Y09H104819,1,0,1,1,1,30,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205852174,22170,89.4,124.4,0,1,3,1,2,1
Y09H104824,3,0,3,1,1,41,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205852174,22170,64.4,89.7,0,1,3,1,2,2
Y09H104825,2,0,2,1,1,40,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205852174,22170,88.4,123.1,0,1,3,1,2,2
Y09H104826,1,0,1,1,1,40,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205852174,22170,89.4,124.4,0,1,3,1,2,2
Y09H104831,2,0,2,1,2,41,11,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205852174,22170,94.2,129.1,0,1,3,1,2,2
Y09H104835,2,0,2,1,1,12,4,2,0,2,0,0,0,1,0,1,0,0,0,0,2,205852174,22170,97.2,0,363,1,3,2,2,4
Y09H104837,2,0,2,1,3,12,2,2,0,2,1,0,1,0,1,0,0,0,0,0,1,205852174,22170,138.2,186.6,0,1,3,1,2,3
Y09H104840,4,0,3,1,2,12,4,1,1,2,0,1,1,2,0,0,0,0,0,0,2,205852174,22170,130.7,179.1,0,1,3,1,2,3
Y09H104902,5,0,3,1,1,16,8,0,0,0,0,0,0,2,1,0,0,0,0,0,3,205752674,22670,76.3,103.7,0,1,2,1,2,5
Y09H104904,3,0,3,1,1,26,11,6,0,6,2,0,2,3,1,0,0,0,0,0,4,205752674,22670,98.3,133.5,0,1,2,1,2,4
Y09H104905,3,0,3,1,1,12,11,0,0,0,0,0,0,2,1,0,0,0,0,0,3,205752674,22670,99.3,134.9,0,1,2,1,2,3
Y09H104907,4,0,3,1,1,47,8,1,2,3,1,2,3,2,0,0,0,0,0,0,2,205752674,22670,108,0,411.6,1,2,2,2,5
Y09H104908,1,0,1,3,2,5,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205752674,22670,174.1,254.4,0,1,2,1,2,2
Y09H104910,2,0,5,1,2,9,11,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205752674,22670,97.9,139.5,0,1,2,1,2,2
Y09H104911,2,0,2,2,1,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205752674,22670,64.6,92.5,0,1,2,1,2,2
Y09H104923,2,0,2,1,2,12,5,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205752674,22670,104.3,148.8,0,1,2,1,2,3
Y09H104924,1,0,1,3,3,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205752674,22670,89.5,125.9,0,1,2,1,2,1
Y09H104926,1,0,1,3,3,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205752674,22670,124.2,174.7,0,1,2,1,2,2
Y09H104927,1,0,1,3,1,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205752674,22670,66.7,0,219.7,1,2,2,2,1
Y09H104929,1,0,1,1,1,52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205752674,22670,106.8,145.1,0,1,2,1,2,1
Y09H104930,2,0,4,1,1,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205752674,22670,76.3,103.7,0,1,2,1,2,1
Y09H104931,1,0,1,3,2,3,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205752674,22670,116.8,170.6,0,1,2,1,2,1
Y09H104932,1,0,1,3,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205752674,22670,64.6,92.5,0,1,2,1,2,1
Y09H104935,2,0,2,3,3,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205752674,22670,135.1,0,466.2,1,2,2,2,1
Y09H104936,1,0,1,3,2,8,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205752674,22670,174.1,254.4,0,1,2,1,2,2
Y09H104937,5,0,3,3,3,1,5,1,0,1,0,0,0,2,0,1,0,0,0,0,3,205752674,22670,95.4,134.2,0,1,2,1,2,4
Y09H104938,3,0,3,3,1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205752674,22670,47,67.4,0,1,2,1,2,4
Y09H104941,3,1,5,1,3,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205752674,22670,177.6,0,668.8,1,2,2,2,4
Y09H105003,2,0,2,1,1,1,2,1,0,1,0,0,0,1,1,0,0,0,0,0,2,205852171,22170,36.8,55.5,0,1,3,1,2,4
Y09H105004,5,0,3,1,2,3,6,1,0,1,0,0,0,3,1,0,0,0,0,0,4,205852171,22170,76.5,99.3,0,1,3,1,2,5
Y09H105005,4,0,3,1,2,4,6,4,0,4,0,0,0,1,2,1,0,0,0,0,4,205852171,22170,77.3,100.3,0,1,3,1,2,4
Y09H105008,2,0,2,1,2,4,2,1,0,1,1,0,1,2,0,1,0,0,0,0,3,205852171,22170,83.1,107.9,0,1,3,1,2,5
Y09H105010,2,0,4,1,3,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205852171,22170,79.1,93.1,0,1,3,1,2,3
Y09H105011,4,0,3,1,2,4,2,2,2,4,0,1,1,1,1,0,0,0,0,0,2,205852171,22170,76.5,99.3,0,1,3,1,2,4
Y09H105013,6,0,3,1,2,6,0,1,5,6,0,0,0,0,2,0,0,0,0,0,2,205852171,22170,79,0,351,1,3,2,2,3
Y09H105015,2,0,4,1,2,2,6,1,0,1,1,0,1,2,0,0,0,0,0,0,2,205852171,22170,83.1,107.9,0,1,3,1,2,4
Y09H105016,4,0,3,1,2,6,6,3,2,5,0,2,2,0,2,0,0,0,0,0,2,205852171,22170,59.4,77.1,0,1,3,1,2,4
Y09H105017,4,0,3,1,2,2,8,2,0,2,0,0,0,1,1,0,1,0,0,0,3,205852171,22170,55.7,72.3,0,1,3,1,2,4
Y09H105020,5,0,3,1,3,0,3,0,3,3,0,0,0,1,0,1,0,0,0,0,2,205852171,22170,112.2,0,809.6,1,3,2,2,4
Y09H105021,2,0,2,1,1,20,10,4,0,4,0,0,0,1,2,0,0,0,0,0,3,205852171,22170,55.5,0,161.8,1,3,2,2,1
Y09H105023,4,0,3,1,2,5,7,1,2,3,1,2,3,3,0,0,0,0,0,0,3,205852171,22170,59.4,77.1,0,1,3,1,2,5
Y09H105025,3,0,3,1,1,13,10,2,1,3,0,0,0,0,1,2,0,0,0,0,3,205852171,22170,50.4,76.2,0,1,3,1,2,5
Y09H105028,2,0,2,1,1,1,5,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205852171,22170,55.5,0,161.8,1,3,2,2,3
Y09H105031,2,0,4,1,2,19,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,205852171,22170,55.7,72.3,0,1,3,1,2,2
Y09H105032,4,0,3,1,2,8,10,2,2,4,0,1,1,2,0,0,0,0,0,0,2,205852171,22170,76.5,99.3,0,1,3,1,2,4
Y09H105033,1,0,1,3,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205852171,22170,77.9,136.6,0,1,3,1,2,2
Y09H105034,2,0,2,1,2,1,6,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205852171,22170,79,0,351,1,3,2,2,5
Y09H105036,2,0,2,3,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205852171,22170,37.1,52.2,0,1,3,1,2,2
Y09H105037,3,1,3,1,2,8,0,1,0,1,0,0,0,2,0,0,0,0,0,0,2,205852171,22170,59.4,77.1,0,1,3,1,2,5
Y09H105040,2,0,2,1,1,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205852171,22170,51,77,0,1,3,1,2,1
Y09H105101,3,0,5,1,1,3,10,2,0,2,1,0,1,2,0,0,0,0,0,0,2,205752674,22670,106.8,145.1,0,1,3,1,2,5
Y09H105107,2,0,2,1,1,38,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,205752674,22670,108,0,411.6,1,3,2,2,3
Y09H105108,4,0,5,1,2,12,10,0,0,0,0,0,0,3,0,0,0,0,0,0,3,205752674,22670,145.9,208.1,0,1,3,1,2,5
Y09H105114,2,0,4,1,2,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205752674,22670,147.6,0,491.7,1,3,2,2,2
Y09H105117,5,0,3,1,1,5,7,0,0,0,0,0,0,1,1,0,0,0,0,0,2,205752674,22670,71.6,97.3,0,1,3,1,2,3
Y09H105118,4,1,3,1,2,4,7,3,0,3,0,0,0,3,0,0,0,0,0,0,3,205752674,22670,134.3,191.5,0,1,3,1,2,4
Y09H105121,2,0,2,1,1,22,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205752674,22670,108,0,411.6,1,3,2,2,2
Y09H105123,2,0,2,1,1,31,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205752674,22670,76.3,103.7,0,1,3,1,2,3
Y09H105126,2,0,4,1,1,40,11,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205752674,22670,99.3,134.9,0,1,3,1,2,2
Y09H105127,3,0,3,1,2,23,9,0,0,0,0,0,0,1,1,0,0,0,0,0,2,205752674,22670,138.7,0,462,1,3,2,2,2
Y09H105129,3,0,3,1,2,1,4,2,0,2,0,0,0,1,1,0,0,0,0,0,2,205752674,22670,145.9,208.1,0,1,3,1,2,4
Y09H105132,2,2,2,1,1,29,6,2,2,4,1,1,2,3,0,0,0,0,1,0,4,205752674,22670,98.3,133.5,0,1,3,1,2,1
Y09H105134,3,0,3,3,2,10,5,1,1,2,0,1,1,2,0,0,0,0,0,0,2,205752674,22670,165.5,0,519.3,1,3,2,2,4
Y09H105140,4,0,3,1,1,16,6,0,0,0,0,0,0,3,0,0,0,0,0,0,3,205752674,22670,99.3,134.9,0,1,3,1,2,4
Y09H105141,1,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205752674,22670,138.7,0,462,1,3,2,2,1
Y09H105201,4,0,3,1,2,20,3,1,0,1,0,0,0,3,0,0,0,0,0,0,3,205852171,22170,83.1,107.9,0,1,4,1,2,2
Y09H105202,2,0,5,1,1,20,1,2,0,2,0,0,0,2,0,0,0,0,0,0,2,205852171,22170,39.2,59.2,0,1,4,1,2,2
Y09H105205,1,0,1,1,3,20,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205852171,22170,96.3,113.3,0,1,4,1,2,2
Y09H105215,3,0,3,1,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,205852171,22170,83.1,107.9,0,1,4,1,2,3
Y09H105217,2,0,4,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205852171,22170,55.7,72.3,0,1,4,1,2,4
Y09H105231,3,0,5,1,2,12,2,0,0,0,0,0,0,2,1,0,0,0,0,0,3,205852171,22170,55.7,72.3,0,1,4,1,2,3
Y09H105232,2,0,2,1,3,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205852171,22170,94.6,111.3,0,1,4,1,2,3
Y09H105233,1,0,1,1,1,16,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,205852171,22170,44.7,67.6,0,1,4,1,2,1
Y09H105235,2,0,5,1,2,14,7,1,0,1,0,0,0,2,0,0,0,0,0,0,2,205852171,22170,84.1,0,373.6,1,4,2,2,4
Y09H105238,2,0,4,1,1,12,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205852171,22170,36.8,55.5,0,1,4,1,2,1
Y09H105239,2,0,2,1,2,6,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,205852171,22170,66.6,86.5,0,1,4,1,2,4
Y09H105240,3,0,3,1,2,22,11,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205852171,22170,67.9,88.1,0,1,4,1,2,3
Y09H105241,2,0,2,1,2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2,205852171,22170,89.5,0,397.7,1,4,2,2,4
Y09H105242,3,1,3,1,2,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205852171,22170,81.7,0,362.7,1,4,2,2,5
Y09H110101,2,0,2,1,2,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,205801613,21610,274.9,396.3,0,1,2,1,2,4
Y09H110103,2,0,2,1,2,7,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205801613,21610,262.2,378,0,1,2,1,2,2
Y09H110104,1,3,1,1,1,16,1,0,1,1,0,1,1,3,0,0,0,0,0,0,3,205801613,21610,154.8,185.5,0,1,2,1,2,1
Y09H110108,1,1,1,1,1,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205801613,21610,185.6,222.4,0,1,2,1,2,1
Y09H110109,3,0,3,1,1,14,2,0,0,0,0,0,0,2,0,0,1,0,0,0,3,205801613,21610,190.8,228.6,0,1,2,1,2,4
Y09H110111,3,0,5,1,2,4,6,0,0,0,0,0,0,3,0,0,0,0,0,0,3,205801613,21610,229.3,330.5,0,1,2,1,2,4
Y09H110119,2,0,5,1,2,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205801613,21610,233.5,336.6,0,1,2,1,2,2
Y09H110121,3,3,3,1,3,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,205801613,21610,265.8,0,483.7,1,2,2,2,3
Y09H110126,3,3,3,1,1,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,205801613,21610,157.7,188.9,0,1,2,1,2,4
Y09H110132,2,0,4,1,2,5,10,0,1,1,0,1,1,1,0,0,0,0,0,0,1,205801613,21610,229.3,330.5,0,1,2,1,2,3
Y09H110133,2,0,2,1,2,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205801613,21610,233.5,336.6,0,1,2,1,2,4
Y09H110134,5,0,3,1,2,0,8,0,1,1,0,0,0,1,1,0,0,0,0,0,2,205801613,21610,308,0,1021.5,1,2,2,2,1
Y09H110139,2,0,2,1,5,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205801613,21610,216.9,485.1,0,1,2,1,2,3
Y09H110140,3,0,3,1,2,5,0,1,0,1,0,0,0,2,0,0,0,0,0,0,2,205801613,21610,233.5,336.6,0,1,2,1,2,1
Y09H110201,2,0,2,1,1,40,5,2,1,3,1,0,1,2,0,0,0,0,0,0,2,205801616,21610,149.1,196.1,0,1,2,1,2,1
Y09H110203,4,0,5,1,1,34,4,0,0,0,0,0,0,3,0,0,0,0,0,0,3,205801616,21610,142.2,187,0,1,3,1,2,5
Y09H110204,2,0,2,1,3,18,7,0,0,0,0,0,0,3,0,0,0,0,0,0,3,205801616,21610,180.3,251.5,0,1,3,1,2,4
Y09H110209,1,0,1,1,1,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205801616,21610,153.2,201.5,0,1,3,1,2,1
Y09H110210,4,0,3,3,2,0,4,0,1,1,0,1,1,1,0,0,0,0,0,0,1,205801616,21610,162.3,166,0,1,3,1,2,3
Y09H110216,1,0,1,1,1,25,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205801616,21610,153.2,201.5,0,1,2,1,2,1
Y09H110223,3,0,5,1,3,0,10,2,0,2,0,0,0,1,0,0,0,0,0,0,1,205801616,21610,222.1,309.8,0,1,3,1,2,1
Y09H110224,3,2,3,1,1,20,11,1,1,2,0,0,0,2,0,0,0,0,0,0,2,205801616,21610,142.2,187,0,1,3,1,2,3
Y09H110225,3,0,3,1,1,31,11,2,1,3,1,0,1,3,0,0,0,0,0,0,3,205801616,21610,124.4,163.6,0,1,3,1,2,2
Y09H110228,2,0,2,1,1,44,8,0,0,0,0,0,0,2,0,1,0,0,0,0,3,205801616,21610,152.4,0,658.6,1,2,2,2,2
Y09H110232,2,0,2,2,2,2,10,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205801616,21610,141.9,145.2,0,1,2,1,2,4
Y09H110234,2,1,2,1,3,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205801616,21610,242.2,0,872.3,1,3,2,2,3
Y09H110238,1,4,1,1,1,43,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205801616,21610,142.2,187,0,1,3,1,2,1
Y09H110239,2,1,2,1,1,3,10,1,0,1,0,0,0,3,0,0,0,0,0,0,3,205801616,21610,124.4,163.6,0,1,3,1,2,3
Y09H110301,1,0,1,1,1,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205801454,21450,33.4,46.3,0,1,4,1,2,1
Y09H110302,2,1,4,1,1,9,11,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205801454,21450,34.4,47.6,0,1,4,1,2,4
Y09H110303,6,0,3,1,3,1,6,3,2,5,0,2,2,1,1,0,0,0,0,0,2,205801454,21450,43.7,51.1,0,1,4,1,2,4
Y09H110304,4,0,3,1,2,4,5,0,2,2,0,0,0,1,0,0,0,1,0,0,2,205801454,21450,22.4,34.3,0,1,4,1,2,2
Y09H110310,2,0,5,1,1,12,5,2,0,2,2,0,2,0,0,1,0,0,0,0,1,205801454,21450,31.9,44.1,0,1,4,1,2,5
Y09H110316,1,0,1,1,1,51,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205801454,21450,34.4,47.6,0,1,4,1,2,1
Y09H110317,2,2,2,1,1,32,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205801454,21450,31.9,44.1,0,1,4,1,2,3
Y09H110319,1,0,1,1,1,33,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,205801454,21450,28.4,39.3,0,1,4,1,2,1
Y09H110323,5,0,3,1,2,6,1,1,2,3,0,0,0,0,1,1,0,0,0,0,2,205801454,21450,27.5,42.3,0,1,4,1,2,4
Y09H110324,2,0,2,1,2,4,4,2,0,2,1,0,1,0,0,1,0,0,0,0,1,205801454,21450,25.6,39.2,0,1,4,1,2,1
Y09H110325,2,0,2,3,2,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,2,205801454,21450,8.7,8.9,0,1,4,1,2,4
Y09H110326,2,0,2,1,2,5,6,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205801454,21450,22.8,34.9,0,1,4,1,2,4
Y09H110329,3,0,3,3,3,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205801454,21450,23.7,32.3,0,1,4,1,2,4
Y09H110330,2,0,4,1,5,0,7,0,1,1,0,1,1,0,0,0,0,0,0,0,0,205801454,21450,47.1,55.1,0,1,4,1,2,1
Y09H110332,5,0,3,1,3,3,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205801454,21450,38.2,44.7,0,1,4,1,2,5
Y09H110333,2,0,2,1,1,45,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205801454,21450,28.4,39.3,0,1,4,1,2,1
Y09H110334,3,0,3,1,2,2,9,1,1,2,0,0,0,1,1,0,0,0,0,0,2,205801454,21450,30,0,85.7,1,4,2,2,5
Y09H110335,2,0,2,1,1,3,7,2,0,2,0,0,0,2,0,0,0,0,1,0,3,205801454,21450,34.2,0,124.6,1,4,2,2,3
Y09H110336,2,0,5,1,1,36,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205801454,21450,33.4,46.3,0,1,4,1,2,2
Y09H110339,4,0,3,1,2,4,3,2,0,2,0,0,0,1,0,0,0,0,0,0,1,205801454,21450,22.4,34.3,0,1,4,1,2,3
Y09H110342,1,0,1,1,3,4,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,205801454,21450,46.8,0,356.3,1,4,2,2,2
Y09H110401,3,0,4,1,3,3,1,1,0,1,0,0,0,3,0,0,0,0,0,0,3,205905345,25340,263.4,402.5,0,1,3,1,2,3
Y09H110403,2,0,2,1,2,3,4,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205905345,25340,206.9,296.7,0,1,3,1,2,3
Y09H110409,2,0,2,1,2,1,2,2,0,2,0,0,0,2,0,0,0,0,0,0,2,205905345,25340,222.9,319.6,0,1,3,1,2,4
Y09H110412,2,0,2,1,1,1,9,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205905345,25340,115.1,177.5,0,1,3,1,2,2
Y09H110413,2,0,2,1,2,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205905345,25340,192.1,0,635.1,1,3,2,2,4
Y09H110416,2,0,4,1,2,4,4,1,0,1,0,0,0,1,0,0,0,0,0,0,1,205905345,25340,222.9,319.6,0,1,3,1,2,1
Y09H110417,2,0,2,1,2,3,8,2,0,2,0,0,0,2,0,0,0,0,0,0,2,205905345,25340,206.9,296.7,0,1,3,1,2,5
Y09H110419,2,0,2,1,2,8,10,2,0,2,0,0,0,2,0,0,0,0,0,0,2,205905345,25340,184.2,264.2,0,1,3,1,2,5
Y09H110421,2,0,2,1,1,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205905345,25340,120,0,338.1,1,3,2,2,2
Y09H110422,1,0,1,1,1,3,8,1,0,1,1,0,1,1,0,0,0,0,0,0,1,205905345,25340,135.5,209,0,1,3,1,2,1
Y09H110429,4,0,3,1,2,6,3,0,0,0,0,0,0,1,1,0,0,0,0,0,2,205905345,25340,216.9,311,0,1,3,1,2,4
Y09H110431,2,0,2,1,2,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205905345,25340,206.9,296.7,0,1,3,1,2,4
Y09H110432,2,0,2,1,1,7,3,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205905345,25340,113,174.3,0,1,3,1,2,5
Y09H110434,4,0,3,1,3,2,2,2,3,5,0,1,1,2,0,0,0,0,0,0,2,205905345,25340,233.3,0,669.7,1,3,2,2,4
Y09H110436,3,0,4,1,2,6,2,1,2,3,0,2,2,1,0,0,0,0,0,0,1,205905345,25340,216.9,311,0,1,3,1,2,2
Y09H110439,2,0,2,1,1,3,6,1,0,1,0,0,0,2,0,0,0,0,0,0,2,205905345,25340,113,174.3,0,1,3,1,2,2
Y09H110442,2,0,2,1,1,10,8,0,1,1,0,0,0,1,0,1,0,0,0,0,2,205905345,25340,120,0,338.1,1,3,2,2,1
Y09H110501,2,0,2,1,2,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205801616,21610,218.7,308.9,0,1,4,1,2,3
Y09H110503,2,0,5,1,3,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205801616,21610,237.9,331.8,0,1,4,1,2,5
Y09H110504,3,0,3,1,2,2,3,2,0,2,0,0,0,2,0,0,1,0,0,0,3,205801616,21610,291.6,411.9,0,1,4,1,2,5
Y09H110507,4,0,3,1,1,26,8,3,0,3,0,0,0,4,0,0,0,0,0,0,4,205801616,21610,132.1,0,570.8,1,4,2,2,5
Y09H110509,1,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,205801616,21610,274.6,387.8,0,1,4,1,2,1
Y09H110511,4,0,3,1,2,2,2,1,2,3,0,0,0,1,1,0,0,0,0,0,2,205801616,21610,291.6,411.9,0,1,4,1,2,3
Y09H110517,4,0,3,1,1,8,4,2,0,2,0,0,0,3,0,0,0,0,0,0,3,205801616,21610,164.1,215.8,0,1,4,1,2,2
Y09H110518,4,0,3,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205801616,21610,156.7,206.1,0,1,4,1,2,3
Y09H110519,5,0,3,1,2,14,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205801616,21610,282.1,398.4,0,1,3,1,2,3
Y09H110522,2,0,2,1,2,9,7,1,0,1,0,0,0,2,0,0,0,0,0,0,2,205801616,21610,218.7,308.9,0,1,3,1,2,5
Y09H110523,2,0,2,1,1,18,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,205801616,21610,147.5,194,0,1,4,1,2,1
Y09H110525,4,0,3,1,2,2,4,0,0,0,0,0,0,3,0,0,0,0,0,0,3,205801616,21610,291.6,411.9,0,1,3,1,2,2
Y09H110527,3,0,4,1,1,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,3,205801616,21610,132.1,0,570.8,1,3,2,2,4
Y09H110531,2,0,4,1,3,1,7,0,2,2,0,0,0,2,0,0,0,0,0,0,2,205801616,21610,237.9,331.8,0,1,3,1,2,1
Y09H110535,3,0,4,1,2,27,8,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205801616,21610,245.8,0,855.8,1,4,2,2,5
Y09H110536,5,0,3,1,2,10,2,0,3,3,0,3,3,1,1,0,0,0,0,0,2,205801616,21610,218.7,308.9,0,1,3,1,2,5
Y09H110538,4,0,3,1,1,3,8,2,2,4,0,2,2,3,0,0,0,0,0,0,3,205801616,21610,164.1,215.8,0,1,3,1,2,4
Y09H110541,4,0,3,1,2,10,6,0,2,2,0,0,0,1,1,0,0,0,0,0,2,205801616,21610,245.8,0,855.8,1,4,2,2,3
Y09H110542,3,0,3,1,1,28,9,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205801616,21610,132.1,0,570.8,1,4,2,2,5
Y09H110610,2,0,2,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,2,205905344,25340,188.8,251.5,0,1,4,1,2,5
Y09H110623,2,0,2,1,2,3,8,0,0,0,0,0,0,1,1,1,0,0,0,0,3,205905344,25340,202.1,235.8,0,1,4,1,2,4
Y09H110625,2,0,2,1,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205905344,25340,180.2,240.1,0,1,4,1,2,3
Y09H110630,2,0,2,1,1,11,10,0,0,0,0,0,0,2,0,0,0,0,0,0,2,205905344,25340,169.7,226.1,0,1,4,1,2,2
